id	word1	word2	headline	task	lora_used	output_finetuned	output_compare
es_0240	-	-	Las mejores 150 frases del Día de la Primavera para mandar por WhatsApp	conan	conan	"¡Y si eso no funciona, siempre puedes ir con ""¡Feliz Pascua!"""	"1. ¡Feliz Día de la Primavera! Ahora puedes salir sin tu abrigo y no sentirte como un zorro en la nevera.
2. ¡Feliz Día de la Primavera! Ahora puedes ver el sol sin necesidad de gafas de sol de aviación.
3. ¡Feliz Día de la Primavera! Ahora puedes sentir el calor del sol sin necesidad de un calentador de piscina.
4. ¡F"
es_0241	-	-	De la pascualina a la cuchara comestible dulce: el regreso de Dueto, el reducto que llevó sus delicias a Pocitos	conan	conan	Y el regreso de la comida china, el reducto que llevó sus delicias a Pocitos.	"""Ahora, no solo te ofrece un sabor, sino también una melodía en tu tazón."""
es_0242	-	-	¿Desde cuándo se podrá retirar los fondos de la AFP? Esta serían las posibles fechas y proceso	conan	conan	¡Y si usted es un miembro de la AFP, ¡felicitaciones!	A partir del próximo martes, según la nueva política, se podrá retirar los fondos de la AFP... si tienes 100 años y te llamas Martes.
es_0243	-	-	UNAM lanza convocatoria para diplomado en Narración Deportiva	conan	conan	El curso se ofrece en la Universidad Nacional Autónoma de México o en la Universidad de Notre Dame.	"""Ahora puedes convertirte en el próximo Maradona de los comentaristas."""
es_0244	-	-	Pesto, el comodín que mejora todo: tres recetas para usarlo que no son pasta	conan	conan	1. Pesto-flavored condones. 2. Pesto-flavored lube. 3. Pesto-flavored diarrhea.	"1. Pesto-glazed salmon with roasted vegetables.
2. Pesto-stuffed mushroom caps as a savory appetizer.
3. Pesto-spiked lemonade for a refreshing twist on a classic drink."
es_0245	-	-	Rafa Nadal advirtió por estafa que utiliza su imagen y voz en videos falsos	conan	conan	"Nadal dijo: ""No me gusta que mis fans sean engañados por un tipo que se parece a mí""."	"""Ahora solo te quedan sus tenis autografiados en eBay."""
es_0246	-	-	Fiesta del Chocolate en Piriápolis: el domingo 28 de setiembre habrá degustaciones, shows y artesanías	conan	conan	Y si eso no es suficiente, el lunes 29 de setiembre, habrá una fiesta del chocolate en el cielo.	"...y un taller de recetas de chocolate inusuales, como el ""Chocolate con Cebolla Frita""."
es_0247	-	-	El viaje relámpago de Gimena Accardi a Montevideo: con quién se reunió y qué la trajo a Uruguay	conan	conan	Gimena dijo que se reunió con su familia, sus amigos y su ex novio.	Se reunió con su primo perdido, quien la invitó a participar en un reality show local.
es_0248	-	-	Evelyn Matthei: “No quiero un país polarizado, porque eso nos envenena a todos”	conan	conan	Luego dijo: “Por eso he decidido postularme a la presidencia”.	"""Por lo tanto, debemos trabajar juntos para hacerlo un poco más templado."""
es_0249	-	-	Filman por primera vez apareamiento múltiple de tiburones leopardo en estado salvaje	conan	conan	También, por primera vez, los tiburones leopardo se aparearon con un tiburón de 100 pies de largo.	"...y el presentador se pone a gritar: ""¡Ya sabemos por qué se llaman 'tiburones' leopardo!"""
es_0250	-	-	Microsoft pone fin a las actualizaciones de Windows 10	conan	conan	Microsoft dijo que están satisfechos con la versión de Windows 10 que tienen ahora.	Ahora solo queda esperar a que se olvide de activarlo.
es_0251	-	-	“El conjuro 4”: la nueva entrega que oscila entre el ritual y la repetición	conan	conan	Y, por supuesto, la nueva película de la familia, “El conjuro 5: El día de la boda”.	"""Ahora, solo falta el '4' para completar el encantamiento... pero ¿dónde está el botón?"""
es_0252	-	-	¿Mi hijo solo es travieso, creativo e inquieto o tiene Déficit de Atención?	conan	conan	"¿O es sólo que está viendo ""Juego de Tronos""?"	¿O tal vez es un genio en disfraza de niño?
es_0253	-	-	Presupuesto y estrategia: la pareja que no se habla	conan	conan	Yo no sé qué es peor, que no se habla o que no se habla.	Mira, ahora solo necesitamos un intermediario mudo.
es_0254	-	-	El síndrome de la amapola alta: qué es y cómo puede limitar tu éxito	conan	conan	"Y el nuevo libro de Oprah, ""¿Qué es la mierda con el pavo real?"""	Ahora sabes por qué no te promocionaron al puesto de gerente.
es_0255	-	-	Alemania consolida su giro militar: presupuesto récord en defensa y nuevo fondo especial para el desarrollo	conan	conan	Así que, buenas noticias y malas noticias para los niños de todo el mundo.	"""Ahora solo falta un botón para activar el modo 'Invencible'."""
es_0256	-	-	Mindfulness para niños: cómo y por qué comenzar desde los 3 años	conan	conan	El libro es un best-seller, y también un best-seller.	"""Ahora, siempre que tengas que esperar, recuerda que eres un árbol y el viento es tu mamá. Y siempre que te enojes, recuerda que eres un globo y el aire te puede llevar lejos."""
es_0257	-	-	Ahora que tenemos anteojos con pantallas e IA incorporada: ¿estamos listos para relegar al celular?	conan	conan	"¿O eso es lo que quieren decir con ""relegar""?"	¡Ahora solo faltaba un botón para llamar a la atención!
es_0258	-	-	Multa por estacionar en veredas y en carril Solo Bus, y cambio de radares: IMM presentó medidas de movilidad	conan	conan	"Y, por supuesto, el nuevo ""Cruce de la Muerte de la Calle 6""."	Ahora solo quedan las bicicletas en el carril principal.
es_0259	-	-	La Fórmula 1 anunció nuevos grandes premios con formato sprint para el Mundial 2026	conan	conan	"Los fans de la F1 dijeron: ""Eso es genial, pero ¿qué es un 'gran premio'?"""	Pilotos: Ahora tendrás que correr tres carreras en un fin de semana.
es_0260	-	-	Invierten US$20 millones. Buenos Aires tendrá un nuevo outlet	conan	conan	Los funcionarios de la ciudad dicen que es una gran noticia, porque la única otra tienda de ropa que tenían era un H&M.	En un par de semanas, Buenos Aires tendrá un nuevo lugar para comprar ropa que se haya olvidado en casa.
es_0261	-	-	Colapinto busca mejorar y sale a pista con el Alpine para el segundo entrenamiento en Bakú	conan	conan	En una historia relacionada, el Alpine para el segundo entrenamiento en Bakú ha sido encontrado.	Colapinto, ahora con el estilo de un alpino, se desliza por las curvas de Bakú con una sonrisa triunfal.
es_0262	-	-	El episodio de ‘La familia Ingalls’ que fue rechazado por los productores: “No querían que Caroline tuviera una crisis nerviosa”	conan	conan	También no querían que Mary Ingalls se convirtiera en una prostituta.	Caroline, en lugar de un colapso, comenzó a tejer con agilidad un abrigo de lana en medio de la tormenta.
es_0263	-	-	Más allá del Cuarteto de Nos, Santiago Marrero construye su propio mundo: “A mi música la mueve el deseo“	conan	conan	Así que, eso explica su nuevo sencillo, “Tengo un pene”.	"""Y ese deseo? Era un pequeño globo rosa llamado Sonrisa."""
es_0264	-	-	La hora de la verdad.River necesita que el mago traiga del pasado sus tres mejores trucos	conan	conan	"El mago está a punto de traer el mejor truco de River,y es ""El asesinato de su esposa""."	"El mago, con un aire de misterio, sacó de su bolso un reloj de arena, un sombrero de visión mágica y un palo de mago. ""Aquí tienes lo que buscabas, River,"" dijo."
es_0265	-	-	Joana Marcús: “Aunque suene raro, siento que mis personajes me hablan”	conan	conan	Yo también siento que mis personajes me hablan, pero sólo cuando me están diciendo que me deshago de mi agente.	"""A veces, me responden desde el frío de la nevera."""
es_0266	-	-	Cine, teatro, salidas gratuitas y más: qué hacer en Buenos Aires este fin de semana	conan	conan	Y si eres gay, ¿qué hacer en Buenos Aires este fin de semana.	¡Y no olvides la tradicional cena por la noche en un parrilla típica!
es_0267	-	-	Alexander Ogando se clasifica a la final del Mundial de Atletismo	conan	conan	Ogando fue el ganador de la carrera de 100 metros, y el segundo lugar fue para el tipo que le dio a Ogando un pasaporte falso.	...perdió inmediatamente cuando se le olvidó que la carrera era de correr, no de bailar salsa.
es_0268	-	-	La gota fría, la preocupación científica tras los incendios	conan	conan	Y la gota de agua, la preocupación de la gente que no puede tomar una ducha.	"""Ahora, ¿quién dijo que el agua era el problema?"""
es_0269	-	-	Juana Repetto compartió el video del momento en el que se enteró que estaba nuevamente embarazada	conan	conan	El video se ha convertido en un clínicamente atractivo video de anuncio para la maternidad.	"""Y su reacción fue... '¡Oh, no! ¿Ya no hemos acordado de poner una puerta en el baño?'"""
es_0270	-	-	Elecciones 2026: conoce quiénes podrán votar de forma digital y cómo funcionará este innovador sistema electoral	conan	conan	Y si hay un recuento, ¿quién va a ser el juez?	Votantes: perros y gatos, votos: meows y barks. Resultados: más confusos que siempre.
es_0271	-	-	Actualizaron la lista de marcas que venden quesos adulterados y advierten a la población	conan	conan	"La lista incluye ""Kraft"", ""Land O'Lakes"" y ""Babybel""."	Ahora, si quieres un queso auténtico, debes ir a los quesos que no están en la lista.
es_0272	-	-	El nuevo examen para obtener la ciudadanía estadounidense será más severo: estos son los cambios que trae	conan	conan	"¡Ya sabes que es un examen severo cuando la pregunta #1 es: ""¿Qué es un burrito?"""	Ahora se requerirá una prueba de supervivencia en el desierto con solo una pizza de Detroit como suministro.
es_0273	-	-	Chus Mateo: «No sé si este es el mejor momento, pero estoy seguro de que irá bien»	conan	conan	Luego dijo: «¿Qué es mejor que ir a casa y ver a mis hijos?»	"""Porque siempre que dice 'irá bien', eso significa que va a pasar lo peor."""
es_0274	-	-	Cómo hacer preguntas profundas te ayuda a crear mejores conexiones con los demás	conan	conan	"Por ejemplo, si quieres conocer a alguien mejor, pregunta: ""¿Cuánto tiempo llevas en el baño?"""	...porque las profundas son como las raíces, que hacen que el árbol de la relación se fortalezca.
es_0275	-	-	Robert Redford: un ideal clásico estadounidense que escapó del molde	conan	conan	Y, por supuesto, el presidente Obama.	Ahora, siempre llevaba una botella de agua en la mano.
es_0276	-	-	Un fuerte temporal dejó sin luz a cerca de medio millón de usuarios en San Pablo	conan	conan	Los funcionarios de San Pablo están advirtiendo a los residentes que no dejen sus televisores encendidos durante el fin de semana.	Los supermercados se vaciaron en cuestión de minutos. La luz de las antorchas se convirtió en el nuevo estrellado de la noche.
es_0277	-	-	Messi se queda en el Inter Miami y podría ser el último equipo de su carrera	conan	conan	"Messi dijo: ""Estoy emocionado de jugar en un equipo que no tiene ni idea de lo que hago""."	"""Ahora solo le falta un paso: cambiar su nombre a 'Leo Inter'."""
es_0278	-	-	Así es “Super Jump“: el megaparque de juegos inflables que se montó en el Antel Arena	conan	conan	Y “Super Jump“ es el nombre de mi nuevo sitio web para porno.	...y ahora, si te caes, no puedes decir que no te habías dado cuenta de que estabas en un lugar de espectáculos.
es_0279	-	-	La UEFA confirma que el Barcelona - PSG se jugará en Montjuic: los azulgrana no podrán jugar la fase de grupos en el Camp Nou	conan	conan	"El presidente del Barcelona dijo: ""Está bien, nuestros fans no van a asistir a ningún partido de la fase de grupos""."	"Los aficionados de PSG se preparan para invadir Montjuic. ""¡Barça, espera lo peor!"""
es_0280	-	-	Petro sospecha que tripulantes de lancha bombardeada cerca de República Dominicana podrían ser colombianos	conan	conan	En otras palabras, la gente en Colombia está huyendo de Colombia.	"""Por supuesto, Petro exclamó. ""¡Pero ¿por qué no traían café?"""""
es_0281	-	-	Sheinbaum y Carney acuerdan fortalecer relación entre México y Canadá previo a revisión del T-MEC	conan	conan	Así que, buenas noticias, la economía de Estados Unidos está en buenas manos.	Ellos planean una serie de juegos de hockey y tacos en masa.
es_0282	-	-	Marcos Grajales: “El lector precisa que la ficción se detenga un instante”	conan	conan	Así que, ahora, ¿quién quiere decir que no se puede escribir una buena historia sobre un hombre que se queda dormido en un baño?	"""Por supuesto, Marcos Grajales: 'Y para ello, el libro se detiene a tomar un café.'"""
es_0283	-	-	Pocketpair anuncia Palworld: Palfarm, un spin-off enfocado en la simulación agrícola	conan	conan	Palworld: Palfarm se lanzará en 2022, y será el primer juego de videojuegos que se puede jugar en un tractor.	"""Now grow your own dinosaur-friendly crops, because farming just got prehistoric!"""
es_0284	-	-	Correos de México reanuda el envío de cartas y documentos a Estados Unidos	conan	conan	Así que ahora, si quieres enviar algo a Estados Unidos, envíalo a Mexicó.	Ahora solo falta esperar a que las tarjetas de Navidad lleguen a tiempo.
es_0285	-	-	Manolo González: “Si nos perjudican en el Bernabéu, me la envainaré”	conan	conan	Luego dijo: “Pero si nos perjudican en el Camp Nou, me la cortaré”.	"""Por supuesto, pero ¿y si nos perjudican en el supermercado?"""
es_0286	-	-	El plan del gobierno que podría generar un impacto en la economía uruguaya de US$ 3.300 millones, según Ceres	conan	conan	"El plan se llama ""El nuevo equipo de fútbol""."	...pero solo requiere un solo centavo de inversión inicial: la confianza.
es_0287	-	-	El recital de Messi en la “revancha” del Inter Miami ante Seattle: gol de 9, asistencia y una jugada para cerrar el estadio	conan	conan	Y, por supuesto, el gol de 9.	Aplausos de pie y llantos de alegría. El héroe del día se retira, dejando un recuerdo inolvidable. El balón de la victoria... en el museo.
es_0288	-	-	En Ámsterdam le hacen juicio al municipio por no combatir el turismo masivo	conan	conan	El municipio debe presentar su caso en la Corte Suprema de la Justicia de la Cerveza.	"El alcalde se levanta y dice: ""Por favor, no nos juzguen por nuestra popularidad, sino por nuestra tulipánica belleza."""
es_0289	-	-	Fainá de zapallitos: una receta rápida y económica.	conan	conan	Es perfecto para la persona que quiere comer un zapallito, pero no puede permitirse un zapallito.	Zapallitos enrollados en masa de garbanzo, a la parrilla. Aprovecha la temporada!
es_0290	-	-	Figura de Canal 10 fue multada por primera vez y sorprendió con su reacción: “Estoy un poco...“	conan	conan	Luego, la multa de $100 fue reducida a $50.	"""Estoy un poco encantado, ahora puedo decir que soy multatado."""
es_0291	-	-	Me angustié: el motivo por el que Andy Kusnetzoff rompió en llanto en medio de su programa	conan	conan	Me angustié porque no era por mi.	...era porque se olvidó de su cumpleaños propio.
es_0292	-	-	Canal 4: dos programas fueron nominados a nivel continental por premios Produ	conan	conan	"Los dos programas fueron ""The Daily Show"" y ""The Colbert Report"". El ganador será anunciado en el programa de la noche de apertura de los Juegos Olímpicos de Invierno."	"""...para el premio de 'Mejor programa de cocina' y 'Mejor programa de jardinería'."""
es_0293	-	-	Udelar fue a Diputados por “situación de emergencia“ y “preocupación“ en presupuesto	conan	conan	En otras palabras, Udelar está en la misma situación que el resto de nosotros.	"""Pedían un helicóptero para el campus, decían que la congestión era una crisis."""
es_0294	-	-	Al agua: impactante derrumbe de un puente ferroviario de más de 100 años	conan	conan	"El puente fue construido en 1903, y fue destruido por un tipo que se llama ""El agua""."	...Ahora, el tren se detiene en medio de un coro de gaviotas.
es_0295	-	-	Dudar es tener dos mentes: la paradoja de lo doble en la fotografía	conan	conan	Y la paradoja de lo doble en la fotografía.	...una de ellas siempre está cerrada.
es_0296	-	-	Cómo Juancho, un caimán del Orinoco, juega desde Dallas un papel clave para impedir la extinción de su especie	conan	conan	Y como si fuera poco, Juancho es el caiman que se acerca a la mujer en el baño de la universidad.	Juancho hizo llamadas telefónicas de emergencia a los caimanes del Orinoco restantes, organizando una reunión en un parque de Dallas.
es_0297	-	-	Padre no hay más que uno' se convierte en una serie de televisión	conan	conan	"Así es, ""Padre no hay más que uno"" es la historia de un padre que se queda atrapado en un ascensor con un niño."	El padre se siente inundado por fanáticos que lo confunden con el personaje.
es_0298	-	-	Anto Pane fulminó a Yao Cabrera sin filtro en un video viral: “Sos siniestro“	conan	conan	Yao dijo: “Gracias, pero no me gusta ser llamado siniestro, me gusta ser llamado ‘El hombre que hizo a los Lakers ganar el campeonato’”.	"""Yao Cabrera, ahora tienes que cambiar tu nombre a 'Sinister Yao'."""
es_0299	-	-	Asmik Grigorian, estrella meteórica de la ópera: “Antes de salir a escena caliento la voz con Lady Gaga”	conan	conan	Y si estás en la parte trasera, caliento la voz con el Sr. Clean.	"""Ahora, ¿qué pasa si calientas la voz con un poco de 'Poker Face'?"""
es_0300	-	-	¿Por qué las orcas hunden veleros en Portugal? Experto en cetáceos reveló la razón y alertó a navegantes	conan	conan	Aparentemente, las orcas están enojadas porque los veleros están haciendo que los delfines se sientan vergüenza.	Porque les gusta el bacalhau y no tienen red.
es_0301	-	-	Autos al cubo: los 'micromachines' japoneses	conan	conan	Los 'micromachines' japoneses son más pequeños que los 'micromachines' chinos.	...pero ahora solo necesitas un escalón.
es_0302	-	-	¿Qué sigue para el Canelo Álvarez después de su derrota frente a Crawford?	conan	conan	¿Otra pelea de boxeo?	Se le pide a un entrenador.
es_0303	-	-	El acuerdo secreto entre Christian Horner y Red Bull tras su millonaria salida que tendrá en vilo a la Fórmula 1 hasta 2026	conan	conan	"El acuerdo fue firmado en un documento de 100 páginas que se llama ""¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡"	Christian Horner y Red Bull acordaron mantener una relación en secreto hasta 2026, con el objetivo de sabotear a los rivales en cada Gran Premio.
es_0304	-	-	Flick: “No me sorprende el nivel de Rashford”	conan	conan	Y, “No me sorprende que el nivel de Rashford sea tan alto”.	"""Porque siempre he oído que su padre es un pescado."""
es_0305	-	-	Por qué Francia está al borde de convertirse en el “enfermo“ de Europa	conan	conan	En otras palabras, los franceses están a punto de ser tan malos como los estadounidenses.	Porque sufre de un mal de amor por el queso.
es_0306	-	-	Ricardo Arjona expande su gira en Estados Unidos: estas son las fechas y ciudades a las que llegará “Lo que el seco no dijo”	conan	conan	Y si eso no es suficiente, el 1 de mayo, Arjona se presenta en la Casa Blanca.	Ahora también en: Desierto de Sonora y Ciudad Juárez (por demanda popular).
es_0307	-	-	Daniel Chasquetti: “Para una fuerza de izquierda no tener caja es bastante dramático“	conan	conan	Y para una fuerza de derecha no tener caja es bastante incómodo.	"""Por eso, siempre llevo una pequeña bolsa de emergencia."""
es_0308	-	-	“Vine al mundo básicamente a escribir poesía” dice Diana Bellesi, la mayor poeta argentina	conan	conan	Yo no sé si eso es cierto, pero eso es lo que me dijo mi amigo, el mayor poeta argentino.	"""Ahora escribe etiquetas de conservas."""
es_0309	-	-	Josefina Sanguinetti: «El mercado lanero interno está firme y con bastante demanda para todos los tipos de lana y diámetros»	conan	conan	Luego dijo: «Por supuesto, no puedo hablar de lana porque soy una lesbiana».	"""Ahora si, es el momento perfecto para tejer nuestras propias sombrillas."""
es_0310	-	-	Avanza el nuevo shopping de Recoleta: cómo será, cuándo abrirá y con qué marcas	conan	conan	"El nuevo shopping de Recoleta se llama ""La otra mitad de la ciudad""."	...y el primer artículo en la caja de apertura será... un zumbador de 10 pies.
es_0311	-	-	Cómo llegó el plátano oriental a Chile: la historia secreta del árbol más controversial de Santiago	conan	conan	Y, por supuesto, la historia secreta de la manzana.	En realidad, lo transportaron en un barco de bananas... pero el plátano oriental se había escondido en el casco.
es_0312	-	-	Una joven en medio de un tsunami emocional	conan	conan	En otras palabras, una mujer de 25 años.	Cayó en el fondo del mar de sus emociones.
es_0313	-	-	Alcalde Jhovinson Vásquez rinde cuentas sobre obras para Pachacútec	conan	conan	"Vásquez dijo: ""Estoy trabajando duro para traer trabajo a la ciudad, y luego traer a la ciudad a trabajar""."	"""Ahora, ¿quién podría olvidar el parque de diversiones con toboganes de lava y una réplica de Machu Picchu en miniatura?"""
es_0314	-	-	La popularidad de Orsi supera la aprobación de su gobierno, según encuesta de Opción	conan	conan	En otras palabras, la gente en Italia está dispuesta a votar por cualquier tipo que no es Silvio Berlusconi.	Orsi, ahora es el gobierno de la opinión pública.
es_0315	-	-	La Cámara de Representantes aprobó una ley que permite juzgar como adultos a menores de 14 años en Washington DC	conan	conan	La ley fue aprobada por una votación de 293-14.	"""Ahora solo falta que se encuentren algunos testigos dispuestos a aceptar un trabajo tan exigente."""
es_0316	-	-	Gobierno de CDMX alista expropiación o compra de predio de Cuba 11	conan	conan	La próxima semana, el gobierno de CDMX alista expropiación o compra de la ciudad de Cuba 12.	...para construir un parque temático dedicado a la vida y obras de Frida Kahlo.
es_0317	-	-	Dos estrellas de Hollywood se unen en un drama romántico sobre sanación y perdón	conan	conan	"Se llama ""El hombre que hizo a Jennifer López y Ben Affleck felices""."	Ellos se besan, pero el beso se interrumpe repentinamente por un ruido de explosión. Se han olvidado que estaban filmando una escena de acción.
es_0318	-	-	El programa con el que hace 60 años  EE.UU. quiso sustituir a agricultores migrantes con estudiantes (y resultó un fiasco)	conan	conan	"El programa se llamaba ""Dos horas de matemáticas""."	Ahora los estudiantes estudiaban más maíz que agronomía.
es_0319	-	-	¡De mal en peor! Perú desciende seis posiciones en el ranking FIFA tras quedar fuera del Mundial 2026	conan	conan	"En el lado positivo, Perú subió 100 posiciones en el ranking de la FIFA de ""Países que no quieren ser invadidos por los estadounidenses""."	Ahora solo quedan los pingüinos en el ranking.
es_0320	-	-	Dakota Johnson y su nueva visión en el cine: “Ahora hago películas que reflejan quién soy realmente”	conan	conan	Luego dijo: “Así que, ¿quién soy realmente? ¿Una actriz de cine?”	"""Ahora hago películas que reflejan quién soy realmente... y me gusta."""
es_0321	-	-	Gemini debuta en Google TV y transforma la búsqueda de series en los televisores “smart”	conan	conan	Así es, ahora puedes buscar “The Bachelor” y ver “The Bachelorette”.	Ahora, buscarás series no solo por género o título, sino también por signo zodiacal.
es_0322	-	-	De las fiestas del Pilar a 'Star Wars': Zaragoza, una ciudad para disfrutar del otoño	conan	conan	Yo soy de Zaragoza, y eso es lo que hacemos.	La ciudad se iluminó con las luces de las naves espaciales.
es_0323	-	-	Novelas eternas: Una colección para redescubrir los clásicos literarios	conan	conan	"Así que, finalmente, una manera de leer ""Moby Dick"" sin tener que leer ""Moby Dick""."	"...ojo, no incluyen la sección ""Cómo sobrevivir a la lectura""."
es_0324	-	-	“Te seguiría como un perro hasta el fin del mundo”: el héroe romántico resucita en 2025, pero no todo el mundo está contento	conan	conan	En realidad, es la primera vez que alguien ha dicho que quería que yo resucitara.	"""Ahora tengo un seguidor celestial adicional."""
es_0325	-	-	Daniel Hendler abre San Sebastián con 27 noches y compite por el premio mayor	conan	conan	El premio más alto es un trofeo de oro y un papel de baño de Daniel Hendler.	"""Y aún con 27 noches de espectáculo, el público sigue gritando por más!"""
es_0326	-	-	Básquet: Real Madrid fichó un jugador de 2,07, 11 años y un físico que llama la atención	conan	conan	"El jugador de 11 años se llama ""Kobe Bryant""."	"...pero el entrenador dijo: ""Espera, ¿quién es el jugador de 11 años?"""
es_0327	-	-	ChatGPT detectará automáticamente a adolescentes y ajustará la experiencia a su edad	conan	conan	Así que ahora los adolescentes pueden pasar todo el día en línea, sin tener que salir de la casa.	"""Now, instead of endless debates about the latest memes, you'll get helpful advice on homework and curfew reminders."""
es_0328	-	-	El cine español se adueña de un San Sebastián que brillará con Angelina Jolie y Jennifer Lawrence	conan	conan	Así que, finalmente, un festival de cine que no quiero ir.	"...y ahora, en papel de periódico: ""Localidad costera se convierte en el nuevo set de Hollywood."""
es_0329	-	-	Ducharse antes de dormir podría ayudar a conciliar el sueño más rápidamente, según cardiólogo	conan	conan	Así que ahora, ¿quién quiere un beso buenas noches?	...pero no me ha ayudado en mi caso, pues ahora soy un buen nadador.
es_0330	-	-	La Corte Suprema de Estados Unidos decidirá el 5 de noviembre sobre la legalidad de los aranceles de Donald Trump	conan	conan	Así que, finalmente, un caso de la Corte Suprema que podría afectar a todos nosotros.	El 5 de noviembre, la Corte Suprema decidirá si Donald Trump puede seguir cobrando aranceles a las manzanas.
es_0331	-	-	9 comidas que cumplieron roles claves en series y películas	conan	conan	"¡Y el ganador es el ""Pizza de la Muerte"" de ""Saw""!"	"1. El Big Kahuna Burger de ""Pulp Fiction"" - el símbolo de la vida criminal.
2. La pizza de Ratatouille - la inspiración de un genio culinario.
3. El pastel de cumpleaños de ""Feliz Cumpleaños, Mister Bond"" - el arma perfecta.
4. La salsa de soja de ""Kung Fu Hustle"" - el elemento que desencadena la batalla final.
5. La cena de ""Dinner for Schm"
es_0332	-	-	Los persas no eran tan malos: una historia de Persia basada en fuentes originales, no grecolatinas	conan	conan	El libro es tan bueno que ya ha sido prohibido en Irak.	En realidad, eran bastante divertidos al jugar al polo con caballos de tres patas.
es_0333	-	-	Audiencia vecinal en Jesús María: las claves del alcalde Gálvez sobre seguridad y áreas verdes	conan	conan	Y, por supuesto, la clave de la ciudad de Jesús María.	"""Ahora sabemos por qué el parque siempre está cerrado y las calles son más peligrosas que nunca."""
es_0334	-	-	La apuesta de 100.000 millones de dólares de Nvidia por OpenAI plantea más preguntas que respuestas	conan	conan	La pregunta más importante es: ¿qué es OpenAI?	¿Qué pasa si ganan y no saben qué hacer con el dinero?
es_0335	-	-	El chef Andreu Genestra se une a Lío Ibiza	conan	conan	Genestra dijo que está emocionado de trabajar en un restaurante donde la comida es tan buena que la gente se queda dormida.	"""Ahora los martes son oficialmente 'Tapas y Tales con Genestra'."""
es_0336	-	-	Encuesta de Opción: “Fuerte contraste entre la popularidad de Orsi y aprobación al gobierno“; mirá los datos	conan	conan	¡Así que parece que la gente en Italia está bien con el país, pero no con el país!	"""Orsi: 99%, Gobierno: 1% - Se parece a la relación entre gatos y balones de lana."""
es_0337	-	-	Declaración Jurada 2025 confirma más de 11,4 millones de bovinos	conan	conan	Y, por supuesto, 10 millones de vacas.	...y un solo hombre que afirmaba ser su dueño.
es_0338	-	-	Cuáles son los grandes vinos argentinos premiados por Decanter	conan	conan	"Los vinos argentinos premiados incluyen un Malbec, un Torrontes y un ""¿Qué es eso?"""	"Malbec de Cafayate, Torrontés de Salta y Bonarda de Mendoza. Y si no te gustan, te recomiendo el ""Vino de la Casa""."
es_0339	-	-	“Eran amigos, no eran amantes”: un allegado a Kristin Cabot brinda nuevos detalles del escándalo en el concierto de Coldplay	conan	conan	El hombre dijo: “Eran amigos, no eran amantes”.	"""Ambos tenían sus propias guitarras, pero ninguna era la de Chris Martin."""
es_0340	-	-	Medios españoles destacaron la actuación de Ronald Araujo en Barcelona: “Excelente“	conan	conan	Araujo dijo: “Gracias, pero no es sólo yo, es mi hermano gemelo, Ronald Araujo”.	"""Ahora si, como siempre, cuando se trata de hacer un huevo duro, lo mejor es con un huevo duro."""
es_0341	-	-	¿Primavera veraniega? Mirá qué pasara con la “masa de aire caliente“ que anuncia MetSul	conan	conan	¿Puedes creer que eso es lo que se llama “masa de aire caliente“?	"""Ahora es un verano de primavera, según MetSul y mi calentura."""
es_0342	-	-	Padre de Lamine Yamal criticó ganador de Balón de Oro: “Daño moral” y “pasó algo muy raro”	conan	conan	Luego dijo: “Por supuesto, eso es lo que pasa cuando te metes con un tipo llamado ‘Lionel’”.	"""Ahora entiendo por qué ganó el Balón de Oro, estaba lleno de 'daño moral' y 'pasó algo muy raro'."""
es_0343	-	-	Envuelta entre duros cascarones hay una “pastilla para dormir“ de la naturaleza que además tiene otras ventajas	conan	conan	Por ejemplo, si se rompe, no hay ningún riesgo de que se rompa en la boca de un niño.	"...y se descubrió que era una especie de ""pastilla multivitamínica"" para los pájaros."
es_0344	-	-	Llamado laboral en Cámara de Senadores con bajos requisitos y sueldo de $ 81.000 más compensaciones	conan	conan	Y si eso no funciona, siempre puede ser un jugador de la NFL.	"""Ahora entiendo por qué se llaman 'senadores' en lugar de 'millonarios'."""
es_0345	-	-	Estafas en Telegram: estas son las más comunes y así puedes detectarlas	conan	conan	"¡Y si te gusta, también puedes unirte a mi grupo de Telegram, ""Mía es la esposa de la gente rica""."	"1. Ofrecemos millones de dólares a cambio de tu número de tarjeta de crédito.
2. Te invitan a unirte a un grupo secreto para ganar dinero fácil.
3. Te ofrecen un trabajo como modelo o actor sin audición previa."
es_0346	-	-	Oda al señor Otoño	conan	conan	Y ahora, para terminar, un saludo a mi esposa, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones, la reina de las estaciones	"Suave caída de hojas, melodía de vientos,
Tus colores en el cielo, un poema en movimiento.
Adiós, señor Otoño, hasta el año que viene."
